X,Y,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,TYPE_3,ENGTYPE_3,NL_NAME_3,VARNAME_3
80.2262496948243,13.4922218322634,105,IND,India,2,Andhra Pradesh,10,Nellore,91,n.a. ( 2016),Taluk,Taluk,,
80.2943496856008,13.4516601330995,105,IND,India,2,Andhra Pradesh,10,Nellore,92,n.a. ( 2019),Taluk,Taluk,,
80.279167175293,13.4538903236389,105,IND,India,2,Andhra Pradesh,10,Nellore,93,n.a. ( 2020),Taluk,Taluk,,
80.0013007630331,14.3584713400657,105,IND,India,2,Andhra Pradesh,10,Nellore,94,Nellore,Taluk,Taluk,,
79.6105586462744,14.2981400877946,105,IND,India,2,Andhra Pradesh,10,Nellore,95,Rapur,Taluk,Taluk,,
79.9523021289004,13.7392414324851,105,IND,India,2,Andhra Pradesh,10,Nellore,96,Suluru,Taluk,Taluk,,Sulurpet
79.3579167403474,14.8384659513246,105,IND,India,2,Andhra Pradesh,10,Nellore,97,Udayagiri,Taluk,Taluk,,
79.6397660783996,14.003985368389,105,IND,India,2,Andhra Pradesh,10,Nellore,98,Venkatagiri,Taluk,Taluk,,
80.0299004746083,15.8903448177079,105,IND,India,2,Andhra Pradesh,11,Prakasam,99,Addanki,Taluk,Taluk,,
80.2889279800157,15.8221697740181,105,IND,India,2,Andhra Pradesh,11,Prakasam,100,Chirala,Taluk,Taluk,,
79.6486069480056,15.789501642908,105,IND,India,2,Andhra Pradesh,11,Prakasam,101,Darsi,Taluk,Taluk,,
78.9822123328891,15.4926104092993,105,IND,India,2,Andhra Pradesh,11,Prakasam,102,Giddalur,Taluk,Taluk,,
79.8651218014357,15.2186145550842,105,IND,India,2,Andhra Pradesh,11,Prakasam,103,Kandukur,Taluk,Taluk,,
79.4062593705882,15.2927617598374,105,IND,India,2,Andhra Pradesh,11,Prakasam,104,Kanigiri,Taluk,Taluk,,
79.1966296974842,15.9549859452633,105,IND,India,2,Andhra Pradesh,11,Prakasam,105,Markapur,Taluk,Taluk,,
80.0176837094452,15.4793047373796,105,IND,India,2,Andhra Pradesh,11,Prakasam,106,Ongole,Taluk,Taluk,,
79.5406096658041,15.561530053343,105,IND,India,2,Andhra Pradesh,11,Prakasam,107,Podili,Taluk,Taluk,,
83.7089275223356,18.258036448334,105,IND,India,2,Andhra Pradesh,12,Srikakulam,108,Chipurupalle,Taluk,Taluk,,
84.6724161204332,19.0408348806272,105,IND,India,2,Andhra Pradesh,12,Srikakulam,109,Ichchapuram,Taluk,Taluk,,
84.0808889639455,18.4383320439968,105,IND,India,2,Andhra Pradesh,12,Srikakulam,110,Narsannapeta,Taluk,Taluk,,
83.7108661911962,18.5792265236076,105,IND,India,2,Andhra Pradesh,12,Srikakulam,111,Palakonda,Taluk,Taluk,,
83.9008266361839,18.763571054798,105,IND,India,2,Andhra Pradesh,12,Srikakulam,112,Pathapatnam,Taluk,Taluk,,
84.5180761074456,18.903611133451,105,IND,India,2,Andhra Pradesh,12,Srikakulam,113,Sompeta,Taluk,Taluk,,
83.884008772236,18.4284499873633,105,IND,India,2,Andhra Pradesh,12,Srikakulam,114,Srikakulam,Taluk,Taluk,,
84.3104241125366,18.6524996525879,105,IND,India,2,Andhra Pradesh,12,Srikakulam,115,Tekkali,Taluk,Taluk,,
83.0186746377464,17.6900703690744,105,IND,India,2,Andhra Pradesh,13,Vishakhapatnam,116,Anakapalli,Taluk,Taluk,,
83.300653104459,17.9133324391479,105,IND,India,2,Andhra Pradesh,13,Vishakhapatnam,117,Bhimunipatnam,Taluk,Taluk,,
82.2926919518053,17.8276910196927,105,IND,India,2,Andhra Pradesh,13,Vishakhapatnam,118,Chintapalle,Taluk,Taluk,,
82.9031030396752,17.9107164138735,105,IND,India,2,Andhra Pradesh,13,Vishakhapatnam,119,Chodavaram,Taluk,Taluk,,
83.0238057056112,18.2071696693107,105,IND,India,2,Andhra Pradesh,13,Vishakhapatnam,120,n.a. ( 1651),Taluk,Taluk,,
82.5291816632052,17.617400546355,105,IND,India,2,Andhra Pradesh,13,Vishakhapatnam,121,Narsipatnam,Taluk,Taluk,,
82.6276396667007,18.1803659887868,105,IND,India,2,Andhra Pradesh,13,Vishakhapatnam,122,Paderu,Taluk,Taluk,,
83.2000018020869,17.7044458918762,105,IND,India,2,Andhra Pradesh,13,Vishakhapatnam,123,Vishakhapatnam,Taluk,Taluk,,
82.7509115549938,17.4393053001397,105,IND,India,2,Andhra Pradesh,13,Vishakhapatnam,124,Yellamanchili,Taluk,Taluk,,
83.3964650609701,18.556735635655,105,IND,India,2,Andhra Pradesh,14,Vizianagaram,125,Bobbili,Taluk,Taluk,,
83.320129843221,18.3113604257352,105,IND,India,2,Andhra Pradesh,14,Vizianagaram,126,Gajapatinagaram,Taluk,Taluk,,
83.1038126655826,18.6782211498119,105,IND,India,2,Andhra Pradesh,14,Vizianagaram,127,n.a. ( 1607),Taluk,Taluk,,
83.5612709049302,18.9042446304943,105,IND,India,2,Andhra Pradesh,14,Vizianagaram,128,Parvathipuram,Taluk,Taluk,,
83.4946853012275,18.0250000722046,105,IND,India,2,Andhra Pradesh,14,Vizianagaram,129,Puspatirega,Taluk,Taluk,,
83.1825527472385,18.5279307950473,105,IND,India,2,Andhra Pradesh,14,Vizianagaram,130,Salur,Taluk,Taluk,,
83.1616228674484,18.0331502161394,105,IND,India,2,Andhra Pradesh,14,Vizianagaram,131,Srungavarapukota,Taluk,Taluk,,
